crop,year,out_of_range,knn_dist,err_baseline,err_gbm,centred_base,centred_gbm,bias_base,bias_gbm
cartofi,2011,0.0,0.14784174164660535,0.42215345500297685,1.0160686805409975,-0.37770872066058603,-1.050880321240645,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.2525611795631189,0.3350149572680374,0.042895959328735245,0.37945969161042825,-0.07770760002838273,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.2461291431157157,0.5376905240671066,0.5226284372329157,0.5821352584094974,-0.5574400779325632,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.23223660947662128,0.17337818538223226,0.30551237930195096,0.2178229197246231,-0.34032402000159845,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.20706712040397574,0.1428405822590726,0.17567523976536936,0.18728531660146341,-0.21048688046501685,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.16378410849082586,1.7338964843086493,1.7783005464164368,-1.6894517499662585,-1.8131121871160842,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.24048780730302521,0.35238693376595176,0.35248513085181044,-0.30794219942356094,0.31767349015216295,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.2693099213024741,0.8985574742605698,0.5822377876237486,-0.8541127399181789,-0.617049428323396,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.22706689004558353,0.6218481844011743,1.1324287608703356,0.6662929187435651,1.0976171201706881,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.17514996706511887,0.48393601770333294,0.6570648286315732,-0.4394912833609421,-0.6918764693312207,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.18867268288986874,1.5186493328083248,1.080378819620556,-1.474204598465934,-1.1151904603202034,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.2709657567714291,0.175409450464866,0.42646555577991796,-0.13096471612247518,-0.46127719647956544,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.1977340353670714,0.20257542764312397,0.8776213799401646,-0.15813069330073315,0.8428097392405172,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.17665110763820663,0.08579669921907751,0.16260021703668226,0.13024143356146833,-0.19741185773632974,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.16158965611847012,0.40092801489568686,1.28565079884669,-0.35648328055329603,1.2508391581470426,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.15986213470276414,0.06644138127700394,1.7053522325120607,0.11088611561939477,1.6705405918124132,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.147968657358022,1.1484815264471067,1.102127656991947,1.1929262607894975,1.0673160162922994,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.18795097378594888,0.5899944827391232,1.2732407166894255,0.6344392170815141,1.238429075989778,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.162665091482096,2.1220790143154478,0.7949997643174336,2.1665237486578386,0.7601881236177861,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.2050234119052503,0.30379432139663454,0.5018910933980312,0.34823905573902536,0.4670794526983837,0.044444734342390824,-0.034811640699647484
